image_id,filename,filepath,anomaly_class,triage_label,is_anomaly,maintenance_priority,width,height,image_mode,pixel_mean,pixel_std,split
6334,6334.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6334.jpg,Cell,Anomaly Detected,1,High,24,40,L,163.52395833333333,13.943840073604685,train
13204,13204.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13204.jpg,No-Anomaly,Normal,0,Low,24,40,L,145.45729166666666,12.594569305786676,train
16900,16900.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16900.jpg,No-Anomaly,Normal,0,Low,24,40,L,95.64479166666666,7.435127349722883,train
86,86.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\86.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,163.45104166666667,17.054682243153362,train
13175,13175.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13175.jpg,No-Anomaly,Normal,0,Low,24,40,L,192.71666666666667,19.615016922982473,train
10025,10025.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10025.jpg,No-Anomaly,Normal,0,Low,24,40,L,167.340625,21.42189338681438,train
526,526.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\526.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,190.79895833333333,36.00257801762161,train
14603,14603.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14603.jpg,No-Anomaly,Normal,0,Low,24,40,L,142.10520833333334,18.839408329525565,train
1649,1649.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1649.jpg,Diode,Anomaly Detected,1,High,24,40,L,181.6875,43.1229377526238,train
9937,9937.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9937.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,195.27291666666667,21.108116918057586,train
10717,10717.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10717.jpg,No-Anomaly,Normal,0,Low,24,40,L,127.03125,12.846167655666806,train
5546,5546.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5546.jpg,Cell,Anomaly Detected,1,High,24,40,L,154.05208333333334,20.635865719495648,train
1813,1813.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1813.jpg,Diode,Anomaly Detected,1,High,24,40,L,168.98333333333332,24.521158663942092,train
18880,18880.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18880.jpg,No-Anomaly,Normal,0,Low,24,40,L,169.00729166666667,19.02949872780671,train
12499,12499.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12499.jpg,No-Anomaly,Normal,0,Low,24,40,L,163.79791666666668,23.857755461478817,train
18922,18922.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18922.jpg,No-Anomaly,Normal,0,Low,24,40,L,70.8625,4.820728895440329,train
17435,17435.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17435.jpg,No-Anomaly,Normal,0,Low,24,40,L,179.16979166666667,13.234240783787481,train
6245,6245.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6245.jpg,Cell,Anomaly Detected,1,High,24,40,L,177.190625,19.674542445574392,train
1770,1770.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1770.jpg,Diode,Anomaly Detected,1,High,24,40,L,184.94270833333334,13.24354595006931,train
19000,19000.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19000.jpg,No-Anomaly,Normal,0,Low,24,40,L,138.475,17.739357137919814,train
18614,18614.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18614.jpg,No-Anomaly,Normal,0,Low,24,40,L,120.99270833333334,10.072288146109793,train
9668,9668.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9668.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,181.809375,25.989463322201203,train
2272,2272.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2272.jpg,Diode,Anomaly Detected,1,High,24,40,L,186.68229166666666,16.075670636552942,train
8004,8004.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8004.jpg,Hot-Spot-Multi,Anomaly Detected,1,Critical,24,40,L,196.67604166666666,21.041186024832278,train
490,490.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\490.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,205.371875,17.905255298869893,train
3062,3062.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3062.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,184.684375,12.30012557629833,train
6444,6444.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6444.jpg,Cell,Anomaly Detected,1,High,24,40,L,87.43020833333334,27.834618058392632,train
1659,1659.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1659.jpg,Diode,Anomaly Detected,1,High,24,40,L,175.509375,19.541086939472983,train
1478,1478.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1478.jpg,Diode,Anomaly Detected,1,High,24,40,L,167.60520833333334,15.114954444961583,train
11767,11767.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11767.jpg,No-Anomaly,Normal,0,Low,24,40,L,70.496875,8.549853228820655,train
18478,18478.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18478.jpg,No-Anomaly,Normal,0,Low,24,40,L,172.325,15.207885838165234,train
6718,6718.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6718.jpg,Cell,Anomaly Detected,1,High,24,40,L,152.37916666666666,11.682874901847672,train
1518,1518.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1518.jpg,Diode,Anomaly Detected,1,High,24,40,L,186.32291666666666,17.08648027417356,train
18637,18637.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18637.jpg,No-Anomaly,Normal,0,Low,24,40,L,124.16354166666666,35.62626202382073,train
11616,11616.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11616.jpg,No-Anomaly,Normal,0,Low,24,40,L,121.11458333333333,19.82652358146503,train
13304,13304.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13304.jpg,No-Anomaly,Normal,0,Low,24,40,L,217.13020833333334,25.021256046075386,train
18445,18445.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18445.jpg,No-Anomaly,Normal,0,Low,24,40,L,168.884375,17.28854888433502,train
18053,18053.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18053.jpg,No-Anomaly,Normal,0,Low,24,40,L,198.496875,25.03951025015682,train
15070,15070.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15070.jpg,No-Anomaly,Normal,0,Low,24,40,L,138.59895833333334,13.412160175810502,train
4610,4610.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4610.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,194.83333333333334,22.20893526388772,train
13080,13080.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13080.jpg,No-Anomaly,Normal,0,Low,24,40,L,146.39895833333333,27.16899655701201,train
9491,9491.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9491.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,169.50625,23.36044472188333,train
15786,15786.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15786.jpg,No-Anomaly,Normal,0,Low,24,40,L,103.23541666666667,19.294288766188185,train
12938,12938.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12938.jpg,No-Anomaly,Normal,0,Low,24,40,L,98.43020833333334,9.558663389299289,train
3312,3312.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3312.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,128.27708333333334,8.188043610028114,train
5369,5369.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5369.jpg,Cell,Anomaly Detected,1,High,24,40,L,188.26458333333332,12.490279380104177,train
3741,3741.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3741.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,156.73229166666667,9.68010195787888,train
10776,10776.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10776.jpg,No-Anomaly,Normal,0,Low,24,40,L,185.796875,26.734212448366137,train
7828,7828.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7828.jpg,Cracking,Anomaly Detected,1,High,24,40,L,148.49895833333332,27.97740902195193,train
1499,1499.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1499.jpg,Diode,Anomaly Detected,1,High,24,40,L,182.47395833333334,16.26913453439561,train
2828,2828.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2828.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,168.25520833333334,13.991384028748927,train
8234,8234.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8234.jpg,Soiling,Anomaly Detected,1,Moderate,24,40,L,169.45,15.206892625823768,train
4935,4935.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4935.jpg,Cell,Anomaly Detected,1,High,24,40,L,144.30729166666666,28.383173363190565,train
12339,12339.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12339.jpg,No-Anomaly,Normal,0,Low,24,40,L,221.24166666666667,23.150412463328212,train
11595,11595.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11595.jpg,No-Anomaly,Normal,0,Low,24,40,L,199.2875,11.631881923546738,train
19846,19846.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19846.jpg,No-Anomaly,Normal,0,Low,24,40,L,156.421875,14.017702372989246,train
267,267.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\267.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,176.984375,25.999053781359844,train
4670,4670.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4670.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,157.696875,24.901656375317188,train
3871,3871.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3871.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,137.028125,33.81447915687956,train
7768,7768.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7768.jpg,Cracking,Anomaly Detected,1,High,24,40,L,183.07916666666668,24.94811247313556,train
18075,18075.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18075.jpg,No-Anomaly,Normal,0,Low,24,40,L,96.71979166666667,8.059648976429674,train
8310,8310.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8310.jpg,Soiling,Anomaly Detected,1,Moderate,24,40,L,172.33645833333333,19.587738616881325,train
11728,11728.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11728.jpg,No-Anomaly,Normal,0,Low,24,40,L,186.12083333333334,18.355913651252074,train
89,89.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\89.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,206.28854166666667,26.407406512313877,train
14548,14548.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14548.jpg,No-Anomaly,Normal,0,Low,24,40,L,130.80729166666666,9.543395892706672,train
9458,9458.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9458.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,98.74479166666667,21.18977922741521,train
10013,10013.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10013.jpg,No-Anomaly,Normal,0,Low,24,40,L,156.40208333333334,23.284624662204074,train
7314,7314.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7314.jpg,Cracking,Anomaly Detected,1,High,24,40,L,143.43645833333332,30.151736474979298,train
12733,12733.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12733.jpg,No-Anomaly,Normal,0,Low,24,40,L,134.546875,16.404391263755414,train
13224,13224.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13224.jpg,No-Anomaly,Normal,0,Low,24,40,L,184.934375,18.549563832052087,train
19968,19968.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19968.jpg,No-Anomaly,Normal,0,Low,24,40,L,142.12083333333334,19.75885833338781,train
19459,19459.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19459.jpg,No-Anomaly,Normal,0,Low,24,40,L,168.14791666666667,21.184678913302466,train
15204,15204.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15204.jpg,No-Anomaly,Normal,0,Low,24,40,L,76.375,5.312034293312999,train
19709,19709.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19709.jpg,No-Anomaly,Normal,0,Low,24,40,L,168.184375,18.79345978949525,train
1295,1295.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1295.jpg,Diode,Anomaly Detected,1,High,24,40,L,151.76145833333334,30.84670386832166,train
6990,6990.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6990.jpg,Cracking,Anomaly Detected,1,High,24,40,L,221.7,28.4985672154467,train
19169,19169.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19169.jpg,No-Anomaly,Normal,0,Low,24,40,L,142.971875,14.997299778661546,train
5033,5033.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5033.jpg,Cell,Anomaly Detected,1,High,24,40,L,127.33541666666666,17.258572623280745,train
1802,1802.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1802.jpg,Diode,Anomaly Detected,1,High,24,40,L,175.95625,41.3143710178936,train
3987,3987.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3987.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,167.090625,25.732500437696327,train
4988,4988.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4988.jpg,Cell,Anomaly Detected,1,High,24,40,L,132.284375,16.058012201370847,train
17684,17684.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17684.jpg,No-Anomaly,Normal,0,Low,24,40,L,120.10416666666667,10.160359211443046,train
16941,16941.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16941.jpg,No-Anomaly,Normal,0,Low,24,40,L,223.08229166666666,12.475663766506797,train
12978,12978.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12978.jpg,No-Anomaly,Normal,0,Low,24,40,L,116.31041666666667,8.597328547852653,train
16576,16576.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16576.jpg,No-Anomaly,Normal,0,Low,24,40,L,146.69583333333333,18.8458434667229,train
7522,7522.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7522.jpg,Cracking,Anomaly Detected,1,High,24,40,L,176.046875,34.26840883964474,train
6463,6463.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6463.jpg,Cell,Anomaly Detected,1,High,24,40,L,142.971875,21.85730809861334,train
19808,19808.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19808.jpg,No-Anomaly,Normal,0,Low,24,40,L,205.55,21.4614868232997,train
1993,1993.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1993.jpg,Diode,Anomaly Detected,1,High,24,40,L,191.11979166666666,21.78907466958148,train
7374,7374.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7374.jpg,Cracking,Anomaly Detected,1,High,24,40,L,209.85520833333334,11.399509947358727,train
7104,7104.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7104.jpg,Cracking,Anomaly Detected,1,High,24,40,L,200.56875,22.788919605168502,train
15054,15054.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15054.jpg,No-Anomaly,Normal,0,Low,24,40,L,172.86770833333333,9.938466879500607,train
12482,12482.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12482.jpg,No-Anomaly,Normal,0,Low,24,40,L,209.00520833333334,12.64750362218821,train
5701,5701.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5701.jpg,Cell,Anomaly Detected,1,High,24,40,L,173.72604166666667,27.398048686568853,train
10506,10506.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10506.jpg,No-Anomaly,Normal,0,Low,24,40,L,181.55520833333333,10.87701484966949,train
1175,1175.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1175.jpg,Diode,Anomaly Detected,1,High,24,40,L,176.08333333333334,19.93592165469714,train
15967,15967.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15967.jpg,No-Anomaly,Normal,0,Low,24,40,L,164.67604166666666,15.961028350274423,train
17652,17652.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17652.jpg,No-Anomaly,Normal,0,Low,24,40,L,163.14479166666666,16.714666524939425,train
19341,19341.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19341.jpg,No-Anomaly,Normal,0,Low,24,40,L,168.25,20.566913153574276,train
3554,3554.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3554.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,143.98541666666668,9.685459238452363,train
12158,12158.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12158.jpg,No-Anomaly,Normal,0,Low,24,40,L,175.115625,11.66476914442409,train
8866,8866.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8866.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,164.56875,38.03462597998697,train
19482,19482.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19482.jpg,No-Anomaly,Normal,0,Low,24,40,L,148.74375,17.423432572376967,train
1524,1524.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1524.jpg,Diode,Anomaly Detected,1,High,24,40,L,168.33020833333333,13.511427414967324,train
3262,3262.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3262.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,133.94895833333334,19.72008543967961,train
4883,4883.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4883.jpg,Cell,Anomaly Detected,1,High,24,40,L,157.315625,29.08581709114212,train
